task_id,source_id,date,category_id,page,status,last_error,output_file
yonhap_20020411_economy_p001,yonhap,2002-04-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020411_society_p001,yonhap,2002-04-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020412_all_p001,yonhap,2002-04-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020412_politics_p001,yonhap,2002-04-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020412_economy_p001,yonhap,2002-04-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020412_society_p001,yonhap,2002-04-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020413_all_p001,yonhap,2002-04-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020413_politics_p001,yonhap,2002-04-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020413_economy_p001,yonhap,2002-04-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020413_society_p001,yonhap,2002-04-13,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020414_all_p001,yonhap,2002-04-14,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020414_politics_p001,yonhap,2002-04-14,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020414_economy_p001,yonhap,2002-04-14,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020414_society_p001,yonhap,2002-04-14,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020415_all_p001,yonhap,2002-04-15,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020415_politics_p001,yonhap,2002-04-15,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020415_economy_p001,yonhap,2002-04-15,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020415_society_p001,yonhap,2002-04-15,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020416_all_p001,yonhap,2002-04-16,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020416_politics_p001,yonhap,2002-04-16,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020416_economy_p001,yonhap,2002-04-16,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020416_society_p001,yonhap,2002-04-16,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020417_all_p001,yonhap,2002-04-17,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020417_politics_p001,yonhap,2002-04-17,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020417_economy_p001,yonhap,2002-04-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020417_society_p001,yonhap,2002-04-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020418_all_p001,yonhap,2002-04-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020418_politics_p001,yonhap,2002-04-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020418_economy_p001,yonhap,2002-04-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020418_society_p001,yonhap,2002-04-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020419_all_p001,yonhap,2002-04-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020419_politics_p001,yonhap,2002-04-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020419_economy_p001,yonhap,2002-04-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020419_society_p001,yonhap,2002-04-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020420_all_p001,yonhap,2002-04-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020420_politics_p001,yonhap,2002-04-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020420_economy_p001,yonhap,2002-04-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020420_society_p001,yonhap,2002-04-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020421_all_p001,yonhap,2002-04-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020421_politics_p001,yonhap,2002-04-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020421_economy_p001,yonhap,2002-04-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020421_society_p001,yonhap,2002-04-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020422_all_p001,yonhap,2002-04-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020422_politics_p001,yonhap,2002-04-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020422_economy_p001,yonhap,2002-04-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020422_society_p001,yonhap,2002-04-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020423_all_p001,yonhap,2002-04-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020423_politics_p001,yonhap,2002-04-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020423_economy_p001,yonhap,2002-04-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020423_society_p001,yonhap,2002-04-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020424_all_p001,yonhap,2002-04-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020424_politics_p001,yonhap,2002-04-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020424_economy_p001,yonhap,2002-04-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020424_society_p001,yonhap,2002-04-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020425_all_p001,yonhap,2002-04-25,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020425_politics_p001,yonhap,2002-04-25,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020425_economy_p001,yonhap,2002-04-25,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020425_society_p001,yonhap,2002-04-25,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020426_all_p001,yonhap,2002-04-26,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020426_politics_p001,yonhap,2002-04-26,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020426_economy_p001,yonhap,2002-04-26,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020426_society_p001,yonhap,2002-04-26,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020427_all_p001,yonhap,2002-04-27,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020427_politics_p001,yonhap,2002-04-27,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020427_economy_p001,yonhap,2002-04-27,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020427_society_p001,yonhap,2002-04-27,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020428_all_p001,yonhap,2002-04-28,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020428_politics_p001,yonhap,2002-04-28,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020428_economy_p001,yonhap,2002-04-28,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020428_society_p001,yonhap,2002-04-28,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020429_all_p001,yonhap,2002-04-29,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020429_politics_p001,yonhap,2002-04-29,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020429_economy_p001,yonhap,2002-04-29,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020429_society_p001,yonhap,2002-04-29,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020430_all_p001,yonhap,2002-04-30,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020430_politics_p001,yonhap,2002-04-30,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020430_economy_p001,yonhap,2002-04-30,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020430_society_p001,yonhap,2002-04-30,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=04\part.jsonl
yonhap_20020501_all_p001,yonhap,2002-05-01,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020501_politics_p001,yonhap,2002-05-01,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020501_economy_p001,yonhap,2002-05-01,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020501_society_p001,yonhap,2002-05-01,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020502_all_p001,yonhap,2002-05-02,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020502_politics_p001,yonhap,2002-05-02,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020502_economy_p001,yonhap,2002-05-02,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020502_society_p001,yonhap,2002-05-02,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020503_all_p001,yonhap,2002-05-03,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020503_politics_p001,yonhap,2002-05-03,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020503_economy_p001,yonhap,2002-05-03,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020503_society_p001,yonhap,2002-05-03,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020504_all_p001,yonhap,2002-05-04,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020504_politics_p001,yonhap,2002-05-04,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020504_economy_p001,yonhap,2002-05-04,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020504_society_p001,yonhap,2002-05-04,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020505_all_p001,yonhap,2002-05-05,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020505_politics_p001,yonhap,2002-05-05,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020505_economy_p001,yonhap,2002-05-05,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020505_society_p001,yonhap,2002-05-05,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020506_all_p001,yonhap,2002-05-06,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020506_politics_p001,yonhap,2002-05-06,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020506_economy_p001,yonhap,2002-05-06,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020506_society_p001,yonhap,2002-05-06,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020507_all_p001,yonhap,2002-05-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020507_politics_p001,yonhap,2002-05-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020507_economy_p001,yonhap,2002-05-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020507_society_p001,yonhap,2002-05-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020508_all_p001,yonhap,2002-05-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020508_politics_p001,yonhap,2002-05-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020508_economy_p001,yonhap,2002-05-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020508_society_p001,yonhap,2002-05-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020509_all_p001,yonhap,2002-05-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020509_politics_p001,yonhap,2002-05-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020509_economy_p001,yonhap,2002-05-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020509_society_p001,yonhap,2002-05-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020510_all_p001,yonhap,2002-05-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020510_politics_p001,yonhap,2002-05-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020510_economy_p001,yonhap,2002-05-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020510_society_p001,yonhap,2002-05-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020511_all_p001,yonhap,2002-05-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020511_politics_p001,yonhap,2002-05-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020511_economy_p001,yonhap,2002-05-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020511_society_p001,yonhap,2002-05-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020512_all_p001,yonhap,2002-05-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020512_politics_p001,yonhap,2002-05-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020512_economy_p001,yonhap,2002-05-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020512_society_p001,yonhap,2002-05-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020513_all_p001,yonhap,2002-05-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020513_politics_p001,yonhap,2002-05-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
yonhap_20020513_economy_p001,yonhap,2002-05-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=05\part.jsonl
